registro_id,data_registro,linha_producao,turno,maquina,idade_maquina_anos,temperatura_valor,unidade_temperatura,pressao_valor,unidade_pressao,vibracao_motor_mm_s,velocidade_esteira_m_min,umidade_pct,tamanho_lote,tempo_setup_min,paradas_nao_planejadas,taxa_defeitos_pct,energia_sensor_b_kwh,codigo_campanha,ruido_aleatorio,consumo_energia_kwh,falha_24h
REG-01061,09-23-2025 06:00,B,noite,M05,1,1358.8,F,,psi,1.869,41.28,,1737,25.22,1,1.812,446.88,B07,0.2723490867492664,435.2,0
REG-01062,2025-09-23 12:00:00,L-A,T,M05,15,759.41,C,5.941,bar,4.336,41.12,78.78,3813,66.98,4,3.371,591.9,B07,1.0680074772301238,584.97,0
REG-01063,23/09/2025 18:00,L-B,Matutino,M02,1,1448.05,F,6.091,bar,0.918,50.26,58.01,3725,17.81,0,2.142,514.41,A12,-0.2609215412202451,520.62,0
REG-01064,09-24-2025 00:00,Linha A,Tarde,M08,1,761.64,C,5.452,bar,2.354,43.05,65.43,1795,33.27,1,2.308,505.41,X00,0.9774280623608238,489.86,0
REG-01065,2025-09-24 06:00:00,Linha C,sem_info,M05,8,1395.36,F,70.844,psi,2.288,34.74,61.48,4377,28.43,0,1.455,488.51,A12,0.5452267185212277,478.01,0
REG-01066,24/09/2025 12:00,linha a,NOITE,M06,1,765.68,C,5.256,bar,1.429,43.88,58.28,4341,39.29,0,1.24,515.3,X00,0.8276728425567058,518.58,0
REG-01067,09-24-2025 18:00,B,tarde,M08,3,809.19,C,6.794,bar,1.34,44.46,56.3,3335,39.27,0,4.358,563.05,X00,0.050936486557080954,557.61,0
REG-01068,2025-09-25 00:00:00,linha_A,noite,M08,10,1395.83,F,78.48,psi,2.31,41.44,65.77,2043,43.31,0,0.62,500.01,C99,0.8865855612174934,498.87,0
REG-01069,25/09/2025 06:00,Linha A,noite,M06,11,771.42,C,93.719,psi,3.112,36.54,63.62,2287,61.3,1,3.001,493.56,B07,-1.4646816134206393,480.93,0
REG-01070,09-25-2025 12:00,Linha C,T,M07,5,765.11,C,5.841,bar,1.649,49.91,58.17,2645,34.19,1,2.782,558.36,B07,0.0331457201733783,553.04,0
REG-01071,2025-09-25 18:00:00,L-B,,M04,12,813.03,C,98.214,psi,3.393,37.19,46.67,1589,53.32,1,4.212,497.96,C99,0.7130148610775204,491.18,0
REG-01072,26/09/2025 00:00,linha_B,N,M06,10,750.28,C,4.954,bar,2.502,44.97,59.63,2084,56.85,1,1.905,517.77,C99,0.29629952624595357,511.61,0
REG-01073,09-26-2025 06:00,linha_C,Noturno,M03,4,742.75,C,5.464,bar,1.474,42.9,54.2,1364,22.0,0,3.278,406.37,C99,1.0956236560040364,412.03,0
REG-01074,2025-09-26 12:00:00,C,NOITE,M06,11,766.27,C,6.083,bar,2.692,44.7,51.3,1449,39.22,1,1.52,494.81,C99,-0.15709882519614551,"476,42",0
REG-01075,26/09/2025 18:00,Linha A,Manhã,M01,9,782.83,C,,bar,2.822,49.68,87.15,3925,46.45,1,1.885,564.3,X00,-0.547455273005058,550.75,0
REG-01076,09-27-2025 00:00,B,T,M08,13,1454.58,F,6.255,bar,,44.53,36.53,1339,58.16,0,2.352,466.95,X00,-1.6390749991623594,465.94,0
REG-01077,2025-09-27 06:00:00,B,M,M02,3,767.73,C,6.126,bar,1.905,39.49,66.5,2770,55.65,0,1.196,523.79,X00,-0.27296650037289805,514.54,0
REG-01078,27/09/2025 12:00,B,Noite,M06,4,794.63,C,6.191,bar,2.333,46.98,44.65,2602,37.21,1,1.994,551.47,B07,0.5168749468199618,535.64,0
REG-01079,09-27-2025 18:00,,TARDE,M01,5,1442.55,F,6.346,bar,2.637,39.16,56.57,994,37.2,0,2.987,462.03,A12,0.7610085137491102,454.76,0
REG-01080,2025-09-28 00:00:00,A,Vespertino,M02,6,761.53,C,6.341,bar,2.14,42.74,85.82,4291,31.73,1,1.2,510.86,B07,-1.3991855816560208,491.04,0
REG-01081,28/09/2025 06:00,L-C,Manhã,M08,14,748.95,C,5.24,bar,2.85,36.18,43.45,4932,55.76,3,2.548,618.27,B07,1.1753251263266327,586.13,0
REG-01082,09-28-2025 12:00,Linha C,Manhã,M07,11,764.25,C,5.356,bar,2.964,37.35,46.31,3481,44.63,0,0.711,513.23,B07,-0.9744208211297134,506.64,0
REG-01083,2025-09-28 18:00:00,Linha C,N,M02,9,785.03,C,6.394,bar,2.882,,54.79,3619,42.51,2,2.623,540.67,C99,-0.1211481412946626,537.27,0
REG-01084,29/09/2025 00:00,Linha C,Manhã,M02,9,756.37,C,5.227,bar,2.013,43.66,44.83,1777,44.67,2,1.233,480.91,X00,-0.5688163816575398,481.6,0
REG-01085,09-29-2025 06:00,B,MANHA,M07,14,773.79,C,5.426,bar,2.919,34.34,65.61,4345,58.42,1,1.278,564.47,X00,0.41724988383238715,573.57,0
REG-01086,2025-09-29 12:00:00,C,N,M08,7,750.03,C,5.446,bar,,44.24,48.59,4093,36.64,1,2.068,548.93,C99,0.09407471754184488,1433.6460000000002,0
REG-01087,29/09/2025 18:00,L-C,,M02,4,1401.86,F,5.922,bar,1.926,38.31,62.85,2640,30.53,0,2.379,457.7,C99,0.6779685553698392,453.72,0
REG-01088,09-30-2025 00:00,B,Matutino,M06,3,770.92,C,5.719,bar,1.548,47.76,39.05,3764,43.78,0,2.015,504.47,B07,1.8438046145243843,490.12,0
REG-01089,2025-09-30 06:00:00,B,manha,M03,5,776.41,C,5.86,bar,2.468,40.42,33.32,4812,5.0,0,2.256,499.06,C99,0.397852473006747,483.2,0
REG-01090,30/09/2025 12:00,linha_A,noite,M06,10,743.96,C,4.682,bar,2.078,36.94,52.25,3331,39.76,0,2.146,468.41,B07,-0.5766796386342469,1269.027,0
REG-01091,09-30-2025 18:00,L-B,N,M04,8,1479.82,F,6.778,bar,1.829,42.34,36.18,1638,30.78,1,2.762,492.44,X00,0.4610690275555554,492.5,0
REG-01092,2025-10-01 00:00:00,L-A,Tarde,M02,7,747.48,C,4.927,bar,2.26,37.88,73.22,2187,57.84,0,2.667,557.0,X00,1.9451392467373763,535.02,0
REG-01093,01/10/2025 06:00,linha a,Manhã,M03,8,747.22,C,4.763,bar,2.461,47.71,36.64,1577,39.31,1,1.848,487.37,B07,0.6563402638289583,480.72,0
REG-01094,10-01-2025 12:00,Linha B,Manhã,M05,15,774.76,C,6.605,bar,2.795,42.0,42.55,2192,46.27,0,2.55,480.19,C99,0.9456936090599898,478.29,0
REG-01095,2025-10-01 18:00:00,linha_A,manha,M07,15,790.84,C,95.557,psi,3.177,41.32,59.96,4539,52.42,1,3.674,577.19,A12,-1.593576449898219,576.9,0
REG-01096,02/10/2025 00:00,A,N,M01,3,755.39,C,5.562,bar,1.71,44.66,47.96,1596,31.46,1,1.367,474.16,B07,0.38687859895737553,468.27,0
REG-01097,10-02-2025 06:00,Linha C,Manhã,M08,2,731.01,C,4.94,bar,1.583,37.48,36.78,4545,32.57,0,2.203,511.22,X00,-0.2680177499256537,491.78,0
REG-01098,2025-10-02 12:00:00,C,manha,M06,4,733.09,C,71.974,psi,2.088,36.2,79.48,1997,40.97,1,2.355,510.06,C99,-0.6801248620724167,497.12,0
REG-01099,02/10/2025 18:00,Linha A,noite,M08,13,792.86,C,6.341,bar,2.892,43.84,42.98,2895,45.54,1,1.733,555.76,C99,-0.0223173272589282,546.12,0
REG-01100,10-03-2025 00:00,linha_A,Noite,M08,7,712.38,C,4.167,bar,3.075,37.05,52.64,3019,38.25,1,3.375,517.71,A12,0.10863398129714882,"497,54",0
REG-01101,2025-10-03 06:00:00,A,NOITE,M02,13,744.95,C,71.857,psi,3.41,37.05,52.49,1328,38.48,2,3.735,515.77,X00,-0.624391901991972,497.15,0
REG-01102,03/10/2025 12:00,L-C,TARDE,M01,10,805.16,C,7.008,bar,2.437,45.77,63.52,1572,33.15,0,2.174,538.62,X00,0.18846376020872843,528.03,0
REG-01103,10-03-2025 18:00,,Tarde,M07,9,766.64,C,5.819,bar,2.713,44.36,60.55,2081,46.53,1,2.694,567.77,B07,-0.17348709779888655,"537,50",0
REG-01104,2025-10-04 00:00:00,Linha A,tarde,M02,5,748.09,C,5.009,bar,2.206,36.36,45.08,1051,44.68,0,1.788,491.11,X00,0.702438874516117,485.8,0
REG-01105,04/10/2025 06:00,L-C,M,M02,6,1368.04,F,65.298,psi,2.827,39.21,51.09,3967,25.06,1,4.033,517.28,C99,0.22757484082057314,"500,98",0
REG-01106,10-04-2025 12:00,,tarde,M04,3,769.21,C,5.828,bar,1.62,37.93,52.28,3094,47.72,0,1.17,488.81,B07,0.3759233588492973,484.69,0
REG-01107,2025-10-04 18:00:00,linha a,Vespertino,M08,8,783.23,C,6.125,bar,2.885,49.99,63.99,4353,53.77,1,2.319,602.09,B07,0.9793879686866628,586.08,0
REG-01108,05/10/2025 00:00,L-C,Vespertino,M07,5,789.11,C,5.712,bar,2.169,46.08,40.98,4425,52.7,0,1.707,549.84,C99,0.5549558598392129,543.67,0
REG-01109,10-05-2025 06:00,linha a,N,M05,5,769.99,C,86.696,psi,,40.11,79.22,2260,44.6,1,1.448,511.86,B07,-0.0060843926091290286,500.66,0
REG-01110,2025-10-05 12:00:00,,N,M02,1,753.28,C,81.749,psi,2.211,44.59,45.89,4231,43.84,0,2.847,540.08,C99,-2.0869249500164,513.26,0
REG-01111,05/10/2025 18:00,L-B,M,M03,12,1448.9,F,7.2,bar,3.149,35.9,54.9,1057,75.62,0,2.88,531.31,A12,0.5137279937950102,515.96,0
REG-01112,10-06-2025 00:00,Linha B,T,M06,15,,C,5.766,bar,3.332,38.97,41.08,2604,49.38,1,2.985,563.53,B07,-0.9119233022570424,551.44,0
REG-01113,2025-10-06 06:00:00,linha c,M,M02,8,,C,61.546,psi,2.768,42.47,39.42,3596,32.05,0,2.113,499.49,C99,-0.08623782470029304,498.22,0
REG-01114,06/10/2025 12:00,Linha C,T,M05,9,724.32,C,4.041,bar,2.589,44.04,44.51,2758,27.39,3,3.779,516.77,X00,0.3710469852597794,507.65,0
REG-01115,10-06-2025 18:00,L-A,Matutino,M01,14,726.83,C,4.578,bar,4.076,41.56,43.35,3905,72.87,0,2.818,555.83,B07,1.3330290237912121,555.56,0
REG-01116,2025-10-07 00:00:00,linha a,manha,M03,8,738.86,C,4.937,bar,2.575,43.12,,4406,65.83,0,1.51,548.02,C99,1.842322801450222,532.93,0
REG-01117,07/10/2025 06:00,L-C,NOITE,M02,10,729.8,C,4.31,bar,2.617,42.35,43.25,2580,35.9,0,2.948,440.09,B07,-0.9212182868714152,426.79,0
REG-01118,10-07-2025 12:00,A,tarde,M06,7,773.64,C,5.848,bar,2.203,41.26,63.35,1952,34.67,0,1.962,450.57,X00,-1.315862876362464,445.33,0
REG-01119,2025-10-07 18:00:00,Linha C,N,M08,8,729.41,C,3.89,bar,1.994,40.67,45.6,3249,40.71,1,2.903,501.73,B07,0.32571716918682486,481.21,0
REG-01120,08/10/2025 00:00,linha_B,Matutino,M02,8,716.41,C,4.517,bar,2.79,40.08,44.27,4447,59.29,0,3.825,534.66,C99,0.24242775403789432,514.75,0
REG-01121,10-08-2025 06:00,L-A,manha,M07,11,736.21,C,4.517,bar,2.561,43.04,50.28,4946,32.75,2,3.385,550.36,B07,-1.2018758779241003,541.05,0
REG-01122,2025-10-08 12:00:00,linha c,Tarde,M06,10,747.51,C,74.159,psi,3.294,43.85,66.91,4225,23.4,2,3.715,551.87,B07,-0.01660300193008339,539.25,0
REG-01123,08/10/2025 18:00,linha_A,MANHA,M08,8,,C,4.524,bar,1.958,42.89,57.58,1828,70.61,1,1.518,524.44,C99,0.5975409457467562,521.33,0
REG-01124,10-09-2025 00:00,L-B,manha,M08,2,1472.63,F,6.507,bar,1.817,36.7,53.8,1662,41.15,0,3.789,523.65,C99,-1.230151722178926,518.06,0
REG-01125,2025-10-09 06:00:00,linha_B,NOITE,M01,14,1417.92,F,5.701,bar,3.838,37.5,37.8,3206,57.25,1,3.673,532.92,C99,-0.9945853921309115,533.54,0
REG-01126,09/10/2025 12:00,Linha B,manha,M06,14,1451.94,F,6.362,bar,2.351,43.79,41.29,2489,49.34,2,2.319,541.01,X00,-0.6441599353622527,536.78,0
REG-01127,10-09-2025 18:00,,MANHA,M05,3,772.66,C,6.048,bar,2.798,48.62,39.66,3366,44.19,0,0.725,521.87,C99,-0.21226024900341672,514.98,0
REG-01128,2025-10-10 00:00:00,Linha B,Tarde,M01,5,785.24,C,6.761,bar,1.959,42.69,70.68,4677,22.83,0,1.24,525.08,X00,0.6939715057754653,530.41,0
REG-01129,10/10/2025 06:00,C,,M03,15,740.96,C,5.185,bar,3.513,40.15,61.37,3106,42.91,0,2.444,519.25,B07,-0.3264806735752573,507.03,0
REG-01130,10-10-2025 12:00,L-C,tarde,M08,5,754.94,C,5.685,bar,13.86988847284636,,44.66,2293,42.26,1,3.382,521.98,C99,0.0553168260245045,506.21,0
REG-01131,2025-10-10 18:00:00,linha_B,Vespertino,M05,13,772.23,C,6.373,bar,3.517,36.88,48.23,4450,23.35,1,2.312,494.87,B07,2.2461778302399584,487.61,0
REG-01132,11/10/2025 00:00,linha_A,Noite,M03,12,766.06,C,,psi,3.183,47.89,45.1,2644,45.77,1,1.512,488.18,C99,-0.9563102826787476,502.22,0
REG-01133,10-11-2025 06:00,B,manha,M03,13,768.75,C,83.391,psi,3.639,42.84,44.37,3341,46.23,1,1.75,566.52,A12,-0.6529933973012879,560.14,0
REG-01134,2025-10-11 12:00:00,L-C,,M07,1,1362.19,F,5.223,bar,1.864,38.99,60.52,1368,32.57,0,1.484,401.77,X00,0.6780888742909135,406.82,0
REG-01135,11/10/2025 18:00,,NOITE,M03,8,780.85,C,94.292,psi,3.332,41.25,51.55,2933,37.99,0,3.017,541.51,C99,0.9880431911327604,538.31,0
REG-01136,10-12-2025 00:00,Linha B,NOITE,M02,9,788.68,C,6.587,bar,2.905,39.63,79.97,2590,33.85,1,2.555,541.18,C99,0.41480087364599477,521.74,0
REG-01137,2025-10-12 06:00:00,Linha B,Tarde,M05,13,777.93,C,5.529,bar,,47.9,70.0,1316,28.74,0,4.084,441.48,X00,1.8089675687653344,454.14,0
REG-01138,12/10/2025 12:00,Linha A,tarde,M08,4,770.62,C,5.524,bar,2.425,41.09,70.71,1688,41.54,0,2.136,463.31,B07,0.31745593487198925,462.9,0
REG-01139,10-12-2025 18:00,L-B,M,M02,5,771.49,C,5.749,bar,1.337,42.7,63.06,3753,37.4,1,2.428,570.91,B07,-1.9761036835098071,555.94,0
REG-01140,2025-10-13 00:00:00,A,manha,M03,3,739.38,C,5.154,bar,3.065,44.58,49.93,1558,22.1,1,2.584,495.59,C99,0.09699568744735897,493.8,0
REG-01141,13/10/2025 06:00,L-C,,M04,12,744.27,C,,bar,2.802,38.67,62.17,1354,50.15,0,1.589,481.57,X00,-0.5709836240975095,480.59,0
REG-01142,10-13-2025 12:00,Linha C,Noturno,M-erro,15,739.82,C,76.762,psi,4.123,42.87,50.81,1041,49.46,0,2.451,514.16,B07,1.3838117488556092,490.55,0
REG-01143,2025-10-13 18:00:00,linha_C,manha,M06,3,725.99,C,4.94,bar,1.902,43.23,74.56,911,33.07,0,1.907,437.84,A12,0.964624064215027,428.39,0
REG-01144,14/10/2025 00:00,L-A,NOITE,M03,4,1352.82,F,5.133,bar,2.497,35.01,59.85,2624,13.92,1,3.35,479.6,A12,-1.5896907764606103,465.15,0
REG-01145,10-14-2025 06:00,linha_A,Matutino,M02,5,-50.0,F,5.578,bar,1.84,43.14,58.15,2851,49.19,1,1.926,512.25,C99,1.3503180635875418,500.78,0
REG-01146,2025-10-14 12:00:00,L-B,NOITE,M03,14,791.21,C,6.073,bar,3.602,41.79,56.52,3422,37.0,1,3.667,537.48,A12,0.9393677687987464,528.26,0
REG-01147,14/10/2025 18:00,linha c,N,M08,7,738.5,C,5.024,bar,2.296,42.58,75.88,3204,44.16,0,2.523,556.03,C99,-0.32446212910082745,537.85,0
REG-01148,10-15-2025 00:00,L-B,MANHA,M08,5,818.37,C,7.039,bar,2.861,42.16,37.79,3054,31.3,1,3.435,542.72,X00,-0.07844189436572595,519.68,0
REG-01149,2025-10-15 06:00:00,L-C,manha,M05,5,758.94,C,70.939,psi,2.347,43.17,77.06,4996,36.34,0,0.893,488.11,C99,1.3921770411365206,"494,16",0
REG-01150,15/10/2025 12:00,Linha A,,M04,9,1433.26,F,5.954,bar,3.091,48.02,52.77,1849,59.63,2,2.671,522.9,A12,-1.9715119157749532,515.45,0
REG-01151,10-15-2025 18:00,Linha C,Noturno,M07,6,765.31,C,6.123,bar,1.306,36.69,38.13,3791,48.58,1,1.478,541.75,C99,0.4453980050396956,534.09,0
REG-01152,2025-10-16 00:00:00,L-A,manha,M02,3,788.35,C,6.512,bar,1.851,40.46,45.97,1134,52.16,1,3.069,493.84,B07,1.093409635125033,489.93,0
REG-01153,16/10/2025 06:00,Linha A,TARDE,M06,13,,C,6.021,bar,3.375,45.0,35.19,4364,54.56,0,1.757,567.63,A12,-0.08871303071203462,551.51,1
REG-01154,10-16-2025 12:00,Linha B,Vespertino,M06,7,739.91,C,4.959,bar,2.511,44.16,62.84,2323,48.15,0,2.814,465.05,A12,0.6479098131417899,456.15,0
REG-01155,2025-10-16 18:00:00,Linha A,N,M06,4,754.97,C,6.206,bar,2.453,44.07,42.54,2254,18.43,2,3.24,524.78,C99,0.1031545365578235,501.85,0
REG-01156,17/10/2025 00:00,L-A,Tarde,M02,11,778.05,C,6.104,bar,2.765,54.39,57.02,1367,44.39,0,2.259,479.9,C99,-0.7840392697119178,464.13,0
REG-01157,10-17-2025 06:00,linha_A,tarde,M06,12,770.73,C,84.553,psi,3.082,44.76,,2937,46.7,0,2.495,533.21,B07,-0.8090300174142527,514.57,0
REG-01158,2025-10-17 12:00:00,B,Noturno,M05,3,1446.73,F,84.571,psi,2.422,47.09,46.94,2478,53.28,0,2.634,504.57,X00,0.7119292673791109,506.57,0
REG-01159,17/10/2025 18:00,Linha C,Matutino,M08,2,766.78,C,88.357,psi,0.735,40.62,51.78,4891,31.33,1,3.011,559.43,C99,-0.6357067255381511,557.52,0
REG-01160,10-18-2025 00:00,A,NOITE,M02,1,1417.78,F,81.52,psi,1.895,37.53,39.36,1547,39.38,2,2.171,506.33,X00,-1.5245809383957594,504.55,0
REG-01161,2025-10-18 06:00:00,B,Manhã,M05,12,787.38,C,6.095,bar,2.91,40.59,50.34,2553,52.11,3,3.305,623.13,A12,0.12239869172149931,603.5,0
REG-01162,18/10/2025 12:00,C,tarde,M07,10,739.09,C,5.321,bar,2.389,45.2,85.89,4580,60.89,0,2.382,557.53,B07,-0.5130814209685131,556.91,0
REG-01163,10-18-2025 18:00,A,Noturno,M03,12,743.28,C,78.377,psi,3.211,43.83,64.34,4190,47.8,0,2.017,559.61,A12,-1.1991081252397104,558.74,0
REG-01164,2025-10-19 00:00:00,A,TARDE,M06,10,797.05,C,101.64,psi,"3,352",43.81,51.82,4010,56.93,1,2.254,566.38,B07,0.07174743306788707,566.84,0
REG-01165,19/10/2025 06:00,linha c,NOITE,M01,7,752.82,C,74.807,psi,2.878,41.04,47.66,3009,22.94,2,3.212,538.07,X00,0.7672767400869959,508.42,0
REG-01166,10-19-2025 12:00,linha_C,manha,M06,9,731.78,C,4.636,bar,"2,609",40.32,54.49,4467,26.43,0,2.003,524.32,B07,0.02015006419141846,"517,69",0
REG-01167,2025-10-19 18:00:00,B,tarde,M05,11,774.81,C,85.913,psi,3.324,41.19,56.56,1740,20.8,1,2.832,507.9,B07,-1.066240856065749,496.22,0
REG-01168,20/10/2025 00:00,linha c,tarde,M02,6,744.32,C,76.919,psi,2.671,45.26,49.97,4200,51.63,0,2.587,539.38,A12,0.4818035624035518,540.4,0
REG-01169,10-20-2025 06:00,Linha A,Vespertino,M01,14,755.24,C,5.901,bar,3.281,45.78,61.36,3237,59.88,0,2.812,543.91,B07,1.0351563820764538,528.31,0
REG-01170,2025-10-20 12:00:00,L-A,T,M06,14,1372.83,F,5.176,bar,3.008,37.47,43.56,2269,62.56,3,2.416,549.43,A12,2.2130341632969217,555.29,0
REG-01171,20/10/2025 18:00,linha b,Matutino,M02,13,1374.79,F,5.771,bar,"2,904",45.43,43.5,1715,42.47,3,2.141,550.72,A12,1.4418440302656836,550.29,0
REG-01172,10-21-2025 00:00,linha a,Manhã,M04,15,751.49,C,-3.0,psi,3.827,39.07,59.44,2990,46.24,1,2.915,560.0,A12,-1.0053583901986916,557.49,0
REG-01173,2025-10-21 06:00:00,B,MANHA,M01,6,762.33,C,5.488,bar,2.261,44.11,40.98,812,40.75,1,1.509,473.78,C99,0.858082738094596,465.06,0
REG-01174,21/10/2025 12:00,B,Tarde,M08,2,805.93,C,7.168,bar,1.289,41.14,63.75,3801,54.72,0,2.071,524.43,C99,0.2565239206575975,522.93,0
REG-01175,10-21-2025 18:00,linha_B,M,M05,8,778.28,C,6.645,bar,1.782,49.05,54.83,1790,64.93,1,3.442,532.85,C99,-1.1520991608692803,512.96,0
REG-01176,2025-10-22 00:00:00,B,Noturno,M08,12,1446.4,F,6.973,bar,3.434,40.12,33.07,2434,58.93,2,2.306,593.92,A12,0.28379521182197043,581.18,0
REG-01177,22/10/2025 06:00,L-A,TARDE,M02,12,754.62,C,5.754,bar,2.814,42.8,56.31,1611,53.37,0,1.299,478.98,X00,1.9186766979070913,477.34,0
REG-01178,10-22-2025 12:00,L-A,M,M02,6,752.82,C,5.294,bar,"2,429",,34.78,2754,58.22,1,1.877,564.22,C99,1.1958642107191713,548.02,0
REG-01179,2025-10-22 18:00:00,linha_A,noite,M05,5,769.5,C,5.709,bar,2.708,38.07,63.32,2357,37.93,0,2.622,505.41,C99,-1.0134498062366384,501.04,0
REG-01180,23/10/2025 00:00,Linha B,Noite,M05,7,793.89,C,97.442,psi,1.821,41.67,52.02,1588,38.71,1,1.114,487.18,X00,0.01371721688493822,484.63,0
REG-01181,10-23-2025 06:00,linha a,Manhã,M07,13,1387.96,F,5.885,bar,3.17,40.8,77.21,4532,49.05,0,3.009,588.74,B07,0.49167443030684665,"572,98",0
REG-01182,2025-10-23 12:00:00,L-A,M,M08,1,774.42,C,6.085,bar,1.553,39.69,67.86,3989,24.46,1,1.312,458.91,C99,-1.7299036016391465,471.46,0
REG-01183,23/10/2025 18:00,Linha A,MANHA,M07,5,755.14,C,5.513,bar,2.321,40.02,42.27,2428,38.9,1,2.15,549.45,A12,-1.695437763689586,"535,54",0
REG-01184,10-24-2025 00:00,A,manha,M02,4,769.27,C,84.066,psi,2.578,47.0,,1042,26.39,0,1.209,460.91,B07,0.15462784410866132,459.72,0
REG-01185,2025-10-24 06:00:00,C,N,M03,13,742.18,C,4.851,bar,2.592,39.31,,4349,62.9,1,3.851,513.5,B07,0.1676750499340186,511.55,0
REG-01186,24/10/2025 12:00,linha_A,NOITE,M08,8,1346.67,F,4.554,bar,2.796,44.55,40.34,3727,51.12,0,2.924,573.87,A12,-1.8388189334627523,549.96,0
REG-01187,10-24-2025 18:00,,Manhã,M05,2,747.83,C,5.182,bar,2.224,43.42,76.91,3133,54.55,0,1.605,538.77,C99,0.387973525707626,535.0,0
REG-01188,2025-10-25 00:00:00,Linha A,Noite,M07,4,776.06,C,6.583,bar,1.936,35.71,54.88,3339,20.25,0,1.676,485.14,A12,1.086962703498417,"470,44",0
REG-01189,25/10/2025 06:00,linha b,M,M05,1,1442.04,F,6.117,bar,1.568,44.34,66.2,831,59.02,1,2.325,494.84,X00,-0.21830166885451202,485.33,0
REG-01190,10-25-2025 12:00,L-B,tarde,M01,8,793.6,C,6.526,bar,2.728,35.64,51.58,2790,25.73,0,2.721,463.01,A12,0.05981178619117832,453.15,0
REG-01191,2025-10-25 18:00:00,Linha A,NOITE,M04,15,756.73,C,5.099,bar,3.605,44.83,52.84,1592,38.62,2,2.801,566.51,A12,0.5714117166842468,560.11,0
REG-01192,26/10/2025 00:00,C,Tarde,M07,9,741.48,C,5.195,bar,2.932,39.72,54.61,3535,38.35,2,2.744,513.73,B07,0.4390292762940552,508.52,0
REG-01193,10-26-2025 06:00,linha_C,Matutino,M06,14,752.93,C,83.633,psi,3.573,42.04,68.28,4711,67.49,0,1.409,561.68,B07,-1.6686225021652166,541.34,1
REG-01194,2025-10-26 12:00:00,linha_C,Tarde,M02,12,763.68,C,6.179,bar,2.618,36.18,58.74,3029,52.11,1,1.478,555.45,C99,-0.9051211921136186,539.9,0
REG-01195,26/10/2025 18:00,linha_A,Noite,M02,14,752.9,C,5.358,bar,3.766,42.55,42.31,3337,48.87,2,3.12,517.11,C99,-0.3958534361886095,513.41,0
REG-01196,10-27-2025 00:00,Linha A,manha,M07,5,774.97,C,6.15,bar,2.675,46.17,74.47,3603,31.49,2,1.694,507.68,C99,-0.8608270507861857,508.43,0
REG-01197,2025-10-27 06:00:00,Linha B,Matutino,M08,15,757.11,C,5.36,bar,"3,534",38.37,51.49,4704,36.49,2,2.921,577.56,C99,1.466968497977134,573.63,0
REG-01198,27/10/2025 12:00,Linha A,manha,M07,4,1372.09,F,5.22,bar,1.348,39.27,49.53,960,53.39,1,2.36,512.39,X00,0.6344759382673829,497.08,0
REG-01199,10-27-2025 18:00,L-B,T,M01,7,1499.82,F,,bar,2.358,44.05,21.05,2102,52.98,0,3.114,529.8,C99,-1.1097254057965993,512.68,0
REG-01178,10-22-2025 12:00,L-A,M,M02,6,752.82,C,5.294,bar,"2,429",,34.78,2754,58.22,1,1.877,564.22,C99,1.1958642107191713,548.02,0
REG-00865,05/08/2025 06:00,Linha C,Noturno,M04,15,1393.93,F,5.57,bar,3.436,42.96,49.56,2135,50.14,4,2.336,581.28,C99,-1.1365664917078266,571.97,0
REG-00101,01-26-2025 06:00,Linha B,T,M06,14,773.38,C,5.85,bar,2.64,40.33,52.86,4592,45.15,1,1.601,558.32,X00,-0.6415284427359669,565.81,0
REG-00439,20/04/2025 18:00,linha b,NOITE,M08,5,744.95,C,4.742,bar,2.065,42.73,49.24,2674,43.94,0,1.421,506.77,B07,0.001305867904248801,496.06,0
REG-00058,15/01/2025 12:00,linha_A,Tarde,M03,10,757.05,C,5.329,bar,3.387,48.95,52.98,2463,57.73,1,2.711,566.82,A12,-0.653796659903744,549.59,0
REG-01120,08/10/2025 00:00,linha_B,Matutino,M02,8,716.41,C,4.517,bar,2.79,40.08,44.27,4447,59.29,0,3.825,534.66,C99,0.24242775403789432,514.75,0
REG-00323,03-22-2025 18:00,linha_B,Noturno,M06,15,777.95,C,,bar,3.211,47.28,46.13,1747,39.64,2,2.39,561.37,A12,0.7150223836665484,540.05,0
REG-00974,09-01-2025 12:00,A,Vespertino,M04,5,1471.41,F,106.227,psi,1.677,47.47,46.77,4337,5.0,0,4.084,469.64,C99,0.3489708595380674,463.42,0
REG-00411,2025-04-13 18:00:00,linha b,NOITE,M02,7,1391.73,F,5.843,bar,2.214,43.89,47.05,2096,49.39,0,2.765,483.28,X00,-0.30997027179222764,477.33,0
REG-00855,2025-08-02 18:00:00,linha b,tarde,M02,14,775.38,C,84.72,psi,4.252,44.07,53.33,4606,52.34,1,3.538,574.24,B07,1.2184899218032264,575.93,0
REG-00820,25/07/2025 00:00,A,,M01,12,770.73,C,5.509,bar,3.863,39.57,50.37,3840,52.7,1,1.551,582.51,X00,1.67782689138792,566.02,0
REG-00044,01-12-2025 00:00,linha c,Tarde,M07,9,768.92,C,84.561,psi,2.486,41.59,45.11,2867,38.65,1,1.827,490.99,A12,0.31662379292629717,485.49,1
REG-00049,13/01/2025 06:00,Linha A,noite,M08,5,793.18,C,6.624,bar,2.7,45.48,54.85,2026,32.53,1,4.0,476.85,X00,0.6707268128673335,473.44,0
